# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Apr 29 08:04:24 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 7.05001 2.5999999046 3.2939353022    2.600  1.683  4.0600  4.362    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.562 1.071 1.035 1.140
0.0152 0.01508 7.05001 2.6342184544 3.2949253590    2.634  1.705  4.0639  4.361    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.507 1.036 0.998 1.108
0.0152 0.01508 7.05001 2.8000001907 3.2992821454    2.800  1.808  4.0820  4.357    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.251 0.874 0.830 0.957
0.0152 0.01508 7.05001 2.8820676804 3.3012004384    2.882  1.856  4.0904  4.355    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.130 0.797 0.751 0.886
0.0152 0.01508 7.05001 3.0000000000 3.3037205452    3.000  1.923  4.1021  4.352    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.037 0.692 0.642 0.787
0.0152 0.01508 7.05001 3.2000000477 3.3074506229    3.199  2.030  4.1204  4.347    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.305 0.525 0.469 0.631
0.0152 0.01508 7.05001 3.4000000954 3.3106059174    3.398  2.130  4.1372  4.340    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.555 0.369 0.307 0.484
0.0152 0.01508 7.05001 3.5893516541 3.3131623065    3.587  2.219  4.1519  4.333    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.778 0.229 0.163 0.352
0.0152 0.01508 7.05001 3.6000001431 3.3132953149    3.598  2.224  4.1527  4.333    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.790 0.222 0.155 0.345
0.0152 0.01508 7.05001 3.8000001907 3.3156080957    3.798  2.313  4.1676  4.327    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.013 0.085 0.014 0.217
0.0152 0.01508 7.05001 4.0000000000 3.3176128420    4.001  2.397  4.1811  4.320    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.221 -0.045 -0.120 0.094
0.0152 0.01508 7.05001 4.1999998093 3.3193575939    4.198  2.476  4.1940  4.313    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.420 -0.169 -0.247 -0.022
0.0152 0.01508 7.05001 4.4000000954 3.3208827156    4.397  2.551  4.2059  4.305    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.609 -0.287 -0.370 -0.134
0.0152 0.01508 7.05001 4.5999999046 3.3222240395    4.597  2.623  4.2171  4.297    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.788 -0.401 -0.487 -0.241
0.0152 0.01508 7.05001 4.6591625214 3.3225899670    4.657  2.644  4.2204  4.295    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.840 -0.433 -0.520 -0.272
0.0152 0.01508 7.05001 4.8000001907 3.3234103366    4.798  2.692  4.2280  4.291    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.961 -0.509 -0.598 -0.344
0.0152 0.01508 7.05001 4.8559865952 3.3237179318    4.854  2.711  4.2308  4.288    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.007 -0.539 -0.629 -0.372
0.0152 0.01508 7.05001 5.0000000000 3.3244649102    4.999  2.758  4.2382  4.283    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.125 -0.614 -0.706 -0.442
0.0152 0.01508 7.05001 5.1999998093 3.3254050437    5.200  2.821  4.2478  4.276    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.283 -0.715 -0.810 -0.538
0.0152 0.01508 7.05001 5.3999996185 3.3262448277    5.401  2.882  4.2572  4.269    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.436 -0.813 -0.910 -0.631
0.0152 0.01508 7.05001 5.5999994278 3.3269981134    5.601  2.941  4.2661  4.262    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.583 -0.908 -1.008 -0.720
0.0152 0.01508 7.05001 5.8000001907 3.3276764445    5.801  2.998  4.2745  4.254    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.724 -1.000 -1.103 -0.808
0.0152 0.01508 7.05001 6.0000000000 3.3282894872    6.000  3.052  4.2826  4.247    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.861 -1.090 -1.195 -0.893
0.0152 0.01508 7.05001 6.0201883316 3.3283480703    6.020  3.058  4.2834  4.246    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.874 -1.099 -1.204 -0.901
0.0152 0.01508 7.05001 6.1999998093 3.3288454021    6.200  3.105  4.2905  4.239    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.993 -1.177 -1.284 -0.975
0.0152 0.01508 7.05001 6.4000000954 3.3293509349    6.399  3.156  4.2980  4.232    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.120 -1.262 -1.371 -1.056
0.0152 0.01508 7.05001 6.8027081490 3.3302356128    6.799  3.254  4.3121  4.217    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.366 -1.427 -1.540 -1.213
0.0152 0.01508 7.05001 7.0000000000 3.3306136278    6.996  3.301  4.3188  4.209    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.482 -1.505 -1.620 -1.288
0.0152 0.01508 7.05001 7.4020004272 3.3312912012    7.400  3.391  4.3314  4.194    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.707 -1.659 -1.777 -1.435
0.0152 0.01508 7.05001 8.0000000000 3.3321140648    8.001  3.518  4.3486  4.170    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.025 -1.882 -2.005 -1.649
0.0152 0.01508 7.05001 8.2534151077 3.3324086031    8.252  3.569  4.3553  4.159    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.152 -1.973 -2.097 -1.736
0.0152 0.01508 7.05001 8.7951564789 3.3329511037    8.790  3.674  4.3686  4.134    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.416 -2.164 -2.292 -1.921
0.0152 0.01508 7.05001 9.0000000000 3.3331299527    8.995  3.713  4.3733  4.124    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.512 -2.235 -2.365 -1.990
0.0152 0.01508 7.05001 9.1039409637 3.3332158917    9.099  3.732  4.3756  4.120    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.560 -2.270 -2.400 -2.024
0.0152 0.01508 7.05001 9.5849094391 3.3335761052    9.581  3.818  4.3856  4.096    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.774 -2.432 -2.564 -2.181
0.0152 0.01508 7.05001 10.0000000000 3.3338441648    9.998  3.890  4.3936  4.074    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.954 -2.570 -2.704 -2.316
0.0152 0.01508 7.05001 10.3518981934 3.3340450376   10.351  3.948  4.3996  4.055    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.101 -2.686 -2.821 -2.428
0.0152 0.01508 7.05001 10.7104425430 3.3342280113   10.711  4.007  4.4052  4.033    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.249 -2.795 -2.934 -2.537
0.0152 0.01508 7.05001 11.0000000000 3.3343618242   11.001  4.055  4.4093  4.014    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.366 -2.896 -3.038 -2.631
0.0152 0.01508 7.05001 11.2323560715 3.3344611741   11.234  4.091  4.4123  3.999    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.457 -2.976 -3.120 -2.705
0.0152 0.01508 7.05001 11.5982484818 3.3346046793   11.599  4.147  4.4165  3.973    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.598 -3.102 -3.248 -2.824
0.0152 0.01508 7.05001 12.0000000000 3.3347461338   12.001  4.208  4.4203  3.942    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.751 -3.242 -3.391 -2.960
0.0152 0.01508 7.05001 12.3593778610 3.3348601929   12.351  4.260  4.4228  3.913    1  0.000  0.539     0.00     0.00 -1  -1.5e-26      0.00 7.092e-01 2.755e-01 2.717e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -5.881 -3.365 -3.515 -3.080
0.0152 0.01508 7.05001 12.7695446014 3.3349777762   12.750  4.319  4.4246  3.875    1  0.000  0.541     0.00     0.00 -1 -6.35e-22      0.00 7.092e-01 2.755e-01 2.724e-03 7.403e-04 6.720e-03 -1.000 1.527e-02 -6.027 -3.510 -3.660 -3.223
0.0152 0.01508 7.05001 13.1650733948 3.3350797581   13.133  4.375  4.4254  3.835    1  0.000  0.542     0.00     0.00 -1 -1.36e-17      0.00 7.092e-01 2.755e-01 2.731e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 -6.166 -3.653 -3.803 -3.367
0.0152 0.01508 7.05001 13.5325212479 3.3351656582   13.487  4.426  4.4250  3.794    1  0.000  0.543     0.00     0.00 -1  -1.1e-13      0.00 7.092e-01 2.755e-01 2.738e-03 7.406e-04 6.719e-03 -1.000 1.527e-02 -6.295 -3.791 -3.941 -3.507
0.0152 0.01508 7.05001 13.8492383957 3.3352336286   13.792  4.471  4.4232  3.751    1  0.000  0.544     0.00     0.00 -1 -2.12e-10      0.00 7.092e-01 2.755e-01 2.743e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.407 -3.921 -4.069 -3.641
0.0152 0.01508 7.05001 14.0000000000 3.3352641788   13.938  4.492  4.4218  3.729    0  0.000  0.545     0.00     0.00 -1 -7.25e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.461 -3.986 -4.134 -3.709
0.0152 0.01508 7.05001 14.2023582458 3.3353034794   14.133  4.519  4.4201  3.702    0  0.000  0.545     0.00     0.00 -1 -7.99e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.528 -4.067 -4.214 -3.793
0.0152 0.01508 7.05001 14.5997657776 3.3353753939   14.517  4.571  4.4152  3.641    0  0.000  0.545     0.00     0.00 -1 -9.53e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.659 -4.237 -4.380 -3.970
0.0152 0.01508 7.05001 14.9334974289 3.3354308777   14.838  4.616  4.4085  3.579    0  0.000  0.545     0.00     0.00 -1 -1.07e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.770 -4.397 -4.537 -4.139
0.0152 0.01508 7.05001 15.2427711487 3.3354786874   15.134  4.658  4.4004  3.514    0  0.000  0.545     0.00     0.00 -1 -1.16e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.874 -4.560 -4.696 -4.312
0.0152 0.01508 7.05001 15.5210390091 3.3355189912   15.401  4.695  4.3914  3.448    0  0.000  0.545     0.00     0.00 -1 -1.23e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.968 -4.712 -4.846 -4.468
0.0152 0.01508 7.05001 15.7631549835 3.3355521269   15.632  4.728  4.3817  3.382    0  0.000  0.545     0.00     0.00 -1 -1.39e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.051 -4.856 -4.988 -4.616
0.0152 0.01508 7.05001 15.9291181564 3.3355738636   15.789  4.752  4.3736  3.331    0  0.000  0.545     0.00     0.00 -1 -1.52e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.109 -4.963 -5.094 -4.725
0.0152 0.01508 7.05001 16.0000000000 3.3355829103   15.854  4.762  4.3702  3.309    0  0.000  0.545     0.00     0.00 -1 -1.93e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.135 -4.999 -5.129 -4.763
0.0152 0.01508 7.05001 16.1712112427 3.3356041956   16.005  4.785  4.3629  3.261    0  0.000  0.545     0.00     0.00 -1 -4.62e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.192 -5.063 -5.191 -4.829
0.0152 0.01508 7.05001 16.4117755890 3.3356328080   16.201  4.824  4.3696  3.254    0  0.000  0.545     0.00     0.00 -1  -2.9e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.289 -5.148 -5.278 -4.912
0.0152 0.01508 7.05001 16.4374923706 3.3356357808   16.223  4.833  4.3802  3.287    0  0.000  0.545     0.00     0.00 -1    -2e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.313 -5.130 -5.262 -4.891
0.0152 0.01508 7.05001 16.4476547241 3.3356369510   16.232  4.844  4.3909  3.320    0  0.000  0.545     0.00     0.00 -1 -2.42e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.340 -5.088 -5.222 -4.845
0.0152 0.01508 7.05001 16.4528064728 3.3356375433   16.237  4.859  4.4024  3.351    0  0.000  0.545     0.00     0.00 -1 -2.99e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.377 -5.098 -5.233 -4.854
0.0152 0.01508 7.05001 16.4551506042 3.3356378126   16.239  4.875  4.4125  3.375    0  0.000  0.545     0.00     0.00 -1 -3.68e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.419 -5.081 -5.220 -4.827
0.0152 0.01508 7.05001 16.4552326202 3.3356378220   16.239  4.876  4.4129  3.376    0  0.000  0.545     0.00     0.00 -1 -3.72e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.420 -5.080 -5.219 -4.826
0.0152 0.01508 7.05001 16.4581031799 3.3356381516   16.242  4.865  4.4100  3.376    1  0.000  0.545     0.00     0.00 -1 -3.47e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.393 -5.068 -5.206 -4.816
0.0152 0.01508 7.05001 16.4596405029 3.3356383280   16.243  4.857  4.4014  3.350    1  0.000  0.545     0.00     0.00 -1 -3.01e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.371 -5.097 -5.232 -4.854
0.0152 0.01508 7.05001 16.4606914520 3.3356384486   16.244  4.854  4.3905  3.309    1  0.000  0.545     0.00     0.00 -1 -2.59e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.365 -5.115 -5.248 -4.871
0.0152 0.01508 7.05001 16.4614925385 3.3356385405   16.245  4.854  4.3801  3.267    1  0.000  0.545     0.00     0.00 -1 -2.26e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.365 -5.180 -5.312 -4.941
0.0152 0.01508 7.05001 16.4623298645 3.3356386365   16.246  4.855  4.3680  3.217    1  0.000  0.545     0.00     0.00 -1 -5.44e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.368 -5.211 -5.340 -4.975
0.0152 0.01508 7.05001 16.4630260468 3.3356387163   16.246  4.857  4.3570  3.172    1  0.000  0.545     0.00     0.00 -1 -1.43e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.373 -5.345 -5.473 -5.116
0.0152 0.01508 7.05001 16.4635944366 3.3356387815   16.247  4.859  4.3474  3.132    1  0.000  0.545     0.00     0.00 -1 -2.65e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.377 -5.411 -5.536 -5.187
0.0152 0.01508 7.05001 16.4641723633 3.3356388478   16.247  4.860  4.3371  3.089    1  0.000  0.545     0.00     0.00 -1 -3.29e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.381 -5.471 -5.594 -5.250
0.0152 0.01508 7.05001 16.4647560120 3.3356389147   16.247  4.862  4.3260  3.043    1  0.000  0.545     0.00     0.00 -1 -3.68e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.384 -5.533 -5.654 -5.315
0.0152 0.01508 7.05001 16.4653472900 3.3356389824   16.248  4.863  4.3143  2.995    1  0.000  0.545     0.00     0.00 -1  -3.8e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.388 -5.602 -5.722 -5.388
0.0152 0.01508 7.05001 16.4657936096 3.3356390336   16.248  4.864  4.3051  2.957    1  0.000  0.545     0.00     0.00 -1 -3.72e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.390 -5.659 -5.777 -5.450
0.0152 0.01508 7.05001 16.4662437439 3.3356390852   16.248  4.865  4.2954  2.917    1  0.000  0.545     0.00     0.00 -1  -3.7e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.392 -5.601 -5.712 -5.399
0.0152 0.01508 7.05001 16.4667015076 3.3356391376   16.249  4.866  4.2851  2.876    1  0.000  0.545     0.00     0.00 -1  -3.6e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.394 -5.661 -5.769 -5.466
0.0152 0.01508 7.05001 16.4671592712 3.3356391900   16.249  4.866  4.2744  2.832    1  0.000  0.545     0.00     0.00 -1 -3.52e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.395 -5.723 -5.828 -5.536
0.0152 0.01508 7.05001 16.4676227570 3.3356392431   16.249  4.866  4.2631  2.787    1  0.000  0.545     0.00     0.00 -1 -3.42e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.396 -5.786 -5.888 -5.606
0.0152 0.01508 7.05001 16.4680900574 3.3356392967   16.249  4.866  4.2512  2.739    1  0.000  0.545     0.00     0.00 -1 -3.33e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.396 -5.852 -5.950 -5.679
0.0152 0.01508 7.05001 16.4685592651 3.3356393504   16.250  4.866  4.2387  2.689    1  0.000  0.545     0.00     0.00 -1 -3.23e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.396 -5.922 -6.016 -5.756
0.0152 0.01508 7.05001 16.4690341949 3.3356394048   16.250  4.866  4.2254  2.637    1  0.000  0.545     0.00     0.00 -1 -3.11e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.394 -5.995 -6.085 -5.837
0.0152 0.01508 7.05001 16.4693546295 3.3356394415   16.250  4.865  4.2161  2.600    1  0.000  0.545     0.00     0.00 -1 -3.04e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.393 -6.045 -6.133 -5.894
0.0152 0.01508 7.05001 16.4696750641 3.3356394782   16.250  4.865  4.2064  2.562    1  0.000  0.545     0.00     0.00 -1 -2.98e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.392 -6.098 -6.182 -5.952
0.0152 0.01508 7.05001 16.4699954987 3.3356395149   16.251  4.864  4.1963  2.522    1  0.000  0.545     0.00     0.00 -1 -2.87e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.390 -6.152 -6.233 -6.013
0.0152 0.01508 7.05001 16.4703197479 3.3356395520   16.251  4.863  4.1857  2.481    1  0.000  0.545     0.00     0.00 -1 -2.81e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.387 -6.209 -6.287 -6.076
0.0152 0.01508 7.05001 16.4706478119 3.3356395895   16.251  4.862  4.1746  2.438    1  0.000  0.545     0.00     0.00 -1 -2.72e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.384 -6.267 -6.341 -6.142
0.0152 0.01508 7.05001 16.4709758759 3.3356396271   16.251  4.860  4.1629  2.392    1  0.000  0.545     0.00     0.00 -1 -2.61e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.381 -6.328 -6.398 -6.210
0.0152 0.01508 7.05001 16.4713077545 3.3356396651   16.252  4.859  4.1506  2.345    1  0.000  0.545     0.00     0.00 -1  -2.5e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.376 -6.390 -6.455 -6.283
0.0152 0.01508 7.05001 16.4716434479 3.3356397035   16.252  4.857  4.1374  2.294    1  0.000  0.545     0.00     0.00 -1 -2.43e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.371 -6.458 -6.518 -6.360
0.0152 0.01508 7.05001 16.4719848633 3.3356397426   16.252  4.854  4.1233  2.240    1  0.000  0.545     0.00     0.00 -1 -2.33e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.366 -6.533 -6.590 -6.440
0.0152 0.01508 7.05001 16.4723320007 3.3356397823   16.252  4.852  4.1079  2.181    1  0.000  0.545     0.00     0.00 -1 -5.03e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.359 -6.613 -6.666 -6.527
0.0152 0.01508 7.05001 16.4726943970 3.3356398238   16.252  4.849  4.0909  2.116    1  0.000  0.545     0.00     0.00 -1 -4.78e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.352 -6.698 -6.745 -6.622
